"";"x"
"ENSG00000163788";0
"ENSG00000144028";1
"ENSG00000161981";0
"ENSG00000124380";1
"ENSG00000184209";1
"ENSG00000060688";0
"ENSG00000168566";1
"ENSG00000104852";1
"ENSG00000131876";0
"ENSG00000077312";1
"ENSG00000125870";0
"ENSG00000125835";0
"ENSG00000124562";0
"ENSG00000167088";0
"ENSG00000125743";1
"ENSG00000100028";0
"ENSG00000182004";0
"ENSG00000139343";0
"ENSG00000143977";0
"ENSG00000128739";0,07
"ENSG00000101400";0,03
"ENSG00000172164";0,23
"ENSG00000168807";0
"ENSG00000169371";1
"ENSG00000273173";1
"ENSG00000100603";1
"ENSG00000086300";0,3
"ENSG00000002919";1
"ENSG00000147164";1
"ENSG00000071189";0,22
"ENSG00000135317";1
"ENSG00000110025";1
"ENSG00000104497";1
"ENSG00000115234";1
"ENSG00000178996";0
"ENSG00000120451";1
"ENSG00000028528";0
"ENSG00000167208";0
"ENSG00000124104";0
"ENSG00000157734";0
"ENSG00000064652";0
"ENSG00000109762";1
"ENSG00000143376";0
"ENSG00000048471";0
"ENSG00000205302";1
"ENSG00000148158";1
"ENSG00000172803";1
"ENSG00000173548";0
"ENSG00000112335";0,44
"ENSG00000114520";0,05
"ENSG00000089006";1
"ENSG00000129515";1
"ENSG00000162627";1
"ENSG00000106266";1
"ENSG00000130340";1
"ENSG00000057252";0
"ENSG00000112320";0
"ENSG00000185338";0,29
"ENSG00000120833";0
"ENSG00000184557";0
"ENSG00000180008";1
"ENSG00000171150";0
"ENSG00000170677";1
"ENSG00000274229";1
"ENSG00000142168";0
"ENSG00000112096";0
"ENSG00000109610";0
"ENSG00000120669";1
"ENSG00000103326";0
"ENSG00000159140";1
"ENSG00000095637";0
"ENSG00000154556";0
"ENSG00000120896";0
"ENSG00000108018";1
"ENSG00000184985";1
"ENSG00000140263";0
"ENSG00000137642";1
"ENSG00000134243";1
"ENSG00000115904";0
"ENSG00000100485";0
"ENSG00000171243";0
"ENSG00000100146";0
"ENSG00000176887";0
"ENSG00000177732";0
"ENSG00000143842";1
"ENSG00000129194";0,78
"ENSG00000164736";0
"ENSG00000203883";0,02
"ENSG00000039600";1
"ENSG00000124766";0
"ENSG00000134532";0
"ENSG00000110693";0
"ENSG00000171056";0
"ENSG00000005513";0
"ENSG00000125398";0
"ENSG00000067066";1
"ENSG00000135899";0
"ENSG00000185404";1
"ENSG00000079263";0
"ENSG00000185591";0
"ENSG00000167182";0
"ENSG00000172845";1
"ENSG00000105866";0,67
"ENSG00000204335";1
"ENSG00000189120";0
"ENSG00000064199";0
"ENSG00000144451";1
"ENSG00000155761";1
"ENSG00000104450";0
"ENSG00000061656";0
"ENSG00000076382";0
"ENSG00000091640";1
"ENSG00000137098";1
"ENSG00000008294";1
"ENSG00000152583";0
"ENSG00000113140";1
"ENSG00000021574";0,04
"ENSG00000186451";0,24
"ENSG00000182957";1
"ENSG00000162814";0
"ENSG00000163071";0
"ENSG00000006282";1
"ENSG00000170469";1
"ENSG00000158792";1
"ENSG00000158480";0,3
"ENSG00000171763";1
"ENSG00000145375";1
"ENSG00000132122";1
"ENSG00000042317";0
"ENSG00000145757";1
"ENSG00000196141";1
"ENSG00000123352";0
"ENSG00000152253";0
"ENSG00000114902";0
"ENSG00000118363";0
"ENSG00000129128";1
"ENSG00000124664";1
"ENSG00000163806";0
"ENSG00000136206";1
"ENSG00000214300";0
"ENSG00000170092";1
"ENSG00000260097";0
"ENSG00000101222";0
"ENSG00000152582";1
"ENSG00000072195";0
"ENSG00000065526";0
"ENSG00000258484";1
"ENSG00000104133";1
"ENSG00000133104";0
"ENSG00000090487";0
"ENSG00000197912";0
"ENSG00000213029";1
"ENSG00000176170";1
"ENSG00000063176";0,03
"ENSG00000066336";0
"ENSG00000269404";1
"ENSG00000106723";1
"ENSG00000147059";1
"ENSG00000186787";1
"ENSG00000204271";1
"ENSG00000186767";1
"ENSG00000166145";0
"ENSG00000167642";0
"ENSG00000134278";1
"ENSG00000204991";0
"ENSG00000169682";0
"ENSG00000183018";0
"ENSG00000182557";1
"ENSG00000197471";1
"ENSG00000134668";0
"ENSG00000152377";0,4
"ENSG00000107742";1
"ENSG00000262655";1
"ENSG00000159674";1
"ENSG00000144228";0,57
"ENSG00000121067";1
"ENSG00000118785";0
"ENSG00000138600";0
"ENSG00000005206";1
"ENSG00000157837";1
"ENSG00000166068";0
"ENSG00000198369";1
"ENSG00000203772";0
"ENSG00000164056";0
"ENSG00000136158";0
"ENSG00000168939";1
"ENSG00000187678";1
"ENSG00000167778";1
"ENSG00000176422";1
"ENSG00000116096";0
"ENSG00000171621";1
"ENSG00000111671";0
"ENSG00000162032";1
"ENSG00000175093";1
"ENSG00000163554";1
"ENSG00000197694";1
"ENSG00000115306";0
"ENSG00000173898";1
"ENSG00000160460";1
"ENSG00000137877";1
"ENSG00000070182";0
"ENSG00000100596";1
"ENSG00000172296";1
"ENSG00000179119";1
"ENSG00000104549";0
"ENSG00000137767";0
"ENSG00000161011";0,29
"ENSG00000163714";1
"ENSG00000213523";0
"ENSG00000068784";1
"ENSG00000080603";1
"ENSG00000277363";0,21
"ENSG00000146700";1
"ENSG00000197122";0
"ENSG00000145545";0,09
"ENSG00000128039";0
"ENSG00000072310";0
"ENSG00000198911";1
"ENSG00000151304";1
"ENSG00000112658";0
"ENSG00000196935";1
"ENSG00000266028";0
"ENSG00000196220";1
"ENSG00000122862";1
"ENSG00000075142";1
"ENSG00000185739";0
"ENSG00000116649";1
"ENSG00000140319";1
"ENSG00000153037";0
"ENSG00000100883";0
"ENSG00000167881";1
"ENSG00000174780";0
"ENSG00000143742";0
"ENSG00000096063";0
"ENSG00000135250";0
"ENSG00000184343";1
"ENSG00000144867";0
"ENSG00000182934";1
"ENSG00000102359";1
"ENSG00000101955";0
"ENSG00000133226";1
"ENSG00000167978";1
"ENSG00000177679";1
"ENSG00000226763";0
"ENSG00000087087";0
"ENSG00000167720";1
"ENSG00000271303";0
"ENSG00000184402";1
"ENSG00000008324";0
"ENSG00000141380";1
"ENSG00000106028";0
"ENSG00000145687";0
"ENSG00000157216";1
"ENSG00000130511";1
"ENSG00000138385";1
"ENSG00000179954";1
"ENSG00000138434";1
"ENSG00000084112";1
"ENSG00000141298";1
"ENSG00000172830";1
"ENSG00000176101";0
"ENSG00000123096";0
"ENSG00000124783";0
"ENSG00000163479";0
"ENSG00000114850";1
"ENSG00000180879";0
"ENSG00000149136";1
"ENSG00000173465";0
"ENSG00000139874";0
"ENSG00000180616";0
"ENSG00000160075";1
"ENSG00000117155";0
"ENSG00000100380";0
"ENSG00000149418";0
"ENSG00000180953";0
"ENSG00000008513";0
"ENSG00000157350";1
"ENSG00000126091";0
"ENSG00000110080";0
"ENSG00000115525";1
"ENSG00000064225";0,42
"ENSG00000166444";0
"ENSG00000073849";1
"ENSG00000144057";0
"ENSG00000070526";0
"ENSG00000070731";1
"ENSG00000184005";0
"ENSG00000136840";1
"ENSG00000117069";1
"ENSG00000160408";0
"ENSG00000007341";0,24
"ENSG00000111728";0
"ENSG00000140557";0
"ENSG00000113532";0
"ENSG00000148488";1
"ENSG00000010327";0
"ENSG00000141750";0
"ENSG00000185482";0
"ENSG00000144681";0
"ENSG00000118007";0,03
"ENSG00000101972";0
"ENSG00000066923";1
"ENSG00000115145";1
"ENSG00000138134";1
"ENSG00000124356";0
"ENSG00000136738";0
"ENSG00000035720";0,02
"ENSG00000178078";0
"ENSG00000214530";0
"ENSG00000133121";0
"ENSG00000010270";1
"ENSG00000131748";0
"ENSG00000164211";0
"ENSG00000172345";0,73
"ENSG00000084090";1
"ENSG00000130052";0
"ENSG00000147465";1
"ENSG00000115415";0
"ENSG00000170581";1
"ENSG00000168610";1
"ENSG00000138378";1
"ENSG00000126561";0
"ENSG00000173757";0
"ENSG00000166888";0
"ENSG00000124214";0
"ENSG00000040341";0
"ENSG00000118804";0
"ENSG00000159167";1
"ENSG00000113739";1
"ENSG00000164647";0
"ENSG00000157214";0
"ENSG00000115107";1
"ENSG00000127954";0
"ENSG00000123473";0
"ENSG00000167323";0,06
"ENSG00000109689";0
"ENSG00000168439";0
"ENSG00000072786";1
"ENSG00000144589";0
"ENSG00000118046";1
"ENSG00000115661";0,02
"ENSG00000164543";1
"ENSG00000081320";1
"ENSG00000204344";0
"ENSG00000102572";1
"ENSG00000115694";1
"ENSG00000196335";1
"ENSG00000152953";1
"ENSG00000165752";0
"ENSG00000130413";1
"ENSG00000125834";0,02
"ENSG00000163482";1
"ENSG00000211455";1
"ENSG00000112079";1
"ENSG00000198648";1
"ENSG00000104375";1
"ENSG00000196182";0
"ENSG00000101109";0,02
"ENSG00000117632";0
"ENSG00000104435";1
"ENSG00000197457";1
"ENSG00000067221";1
"ENSG00000165283";1
"ENSG00000148175";1
"ENSG00000243244";0
"ENSG00000140022";1
"ENSG00000165730";0,05
"ENSG00000173320";0
"ENSG00000169689";0
"ENSG00000137868";0
"ENSG00000266173";1
"ENSG00000082146";1
"ENSG00000023734";0
"ENSG00000165209";0
"ENSG00000242866";1
"ENSG00000196792";1
"ENSG00000090372";0,12
"ENSG00000101846";0
"ENSG00000134910";0
"ENSG00000163527";1
"ENSG00000103266";0
"ENSG00000104915";0,13
"ENSG00000135604";0
"ENSG00000117758";0
"ENSG00000124222";0
"ENSG00000136874";0
"ENSG00000168818";0
"ENSG00000106089";0
"ENSG00000099365";0
"ENSG00000111450";1
"ENSG00000166900";0
"ENSG00000103496";0
"ENSG00000162236";1
"ENSG00000135823";0
"ENSG00000079950";0
"ENSG00000170310";1
"ENSG00000136854";0
"ENSG00000076944";0
"ENSG00000116266";1
"ENSG00000166263";0
"ENSG00000164506";1
"ENSG00000168952";0
"ENSG00000060140";1
"ENSG00000127952";0
"ENSG00000198252";0,2
"ENSG00000113387";1
"ENSG00000136143";0
"ENSG00000163541";0
"ENSG00000172340";1
"ENSG00000198829";1
"ENSG00000111707";1
"ENSG00000107882";1
"ENSG00000165416";0,57
"ENSG00000137573";0
"ENSG00000196562";0,02
"ENSG00000196502";1
"ENSG00000197165";1
"ENSG00000261052";0
"ENSG00000198075";0
"ENSG00000130540";1
"ENSG00000144455";1
"ENSG00000129103";1
"ENSG00000116030";0
"ENSG00000188612";0
"ENSG00000184900";0
"ENSG00000164828";0
"ENSG00000100242";0
"ENSG00000139531";1
"ENSG00000092201";1
"ENSG00000196284";1
"ENSG00000213246";0
"ENSG00000196235";1
"ENSG00000109111";1
"ENSG00000119760";1
"ENSG00000156502";1
"ENSG00000148290";0,32
"ENSG00000148291";0,02
"ENSG00000148248";0
"ENSG00000148296";1
"ENSG00000106868";1
"ENSG00000099994";1
"ENSG00000157303";1
"ENSG00000143502";1
"ENSG00000173705";1
"ENSG00000101945";0
"ENSG00000152455";0
"ENSG00000110066";1
"ENSG00000133247";0
"ENSG00000178691";1
"ENSG00000159164";0
"ENSG00000185518";0
"ENSG00000165124";0
"ENSG00000197321";0
"ENSG00000198168";0
"ENSG00000157703";1
"ENSG00000133789";0
"ENSG00000169895";0
"ENSG00000147642";1
"ENSG00000196074";1
"ENSG00000105137";0
"ENSG00000097096";1
"ENSG00000117614";0
"ENSG00000165025";1
"ENSG00000125755";1
"ENSG00000008056";0
"ENSG00000157152";0
"ENSG00000185666";1
"ENSG00000135316";1
"ENSG00000162520";1
"ENSG00000131018";0
"ENSG00000054654";0
"ENSG00000197283";1
"ENSG00000100321";0
"ENSG00000108639";0
"ENSG00000127561";0
"ENSG00000159082";1
"ENSG00000213463";1
"ENSG00000078269";1
"ENSG00000182253";0
"ENSG00000166317";1
"ENSG00000172403";0
"ENSG00000171992";0
"ENSG00000275066";1
"ENSG00000008282";1
"ENSG00000143028";1
"ENSG00000102003";1
"ENSG00000254806";0,45
"ENSG00000204070";1
"ENSG00000132718";1
"ENSG00000173227";1
"ENSG00000019505";0
"ENSG00000204176";0
"ENSG00000103528";0,02
"ENSG00000067715";1
"ENSG00000143858";0
"ENSG00000134207";1
"ENSG00000011347";1
"ENSG00000149043";0
"ENSG00000170743";1
"ENSG00000142765";1
"ENSG00000137501";1
"ENSG00000164674";1
"ENSG00000102362";1
"ENSG00000147041";1
"ENSG00000162298";1
"ENSG00000100324";1
"ENSG00000055208";0,44
"ENSG00000157625";1
"ENSG00000147526";0
"ENSG00000138162";1
"ENSG00000013810";0
"ENSG00000136463";0
"ENSG00000115353";0
"ENSG00000075073";0
"ENSG00000184292";1
"ENSG00000152382";0
"ENSG00000276234";1
"ENSG00000173011";1
"ENSG00000171148";1
"ENSG00000166337";0
"ENSG00000064995";0
"ENSG00000120656";0
"ENSG00000197780";0
"ENSG00000270647";1
"ENSG00000143498";0
"ENSG00000115750";0,06
"ENSG00000103168";0
"ENSG00000166012";1
"ENSG00000122728";1
"ENSG00000147133";0
"ENSG00000064313";0
"ENSG00000165632";1
"ENSG00000141384";0
"ENSG00000135801";0
"ENSG00000148835";0
"ENSG00000162227";1
"ENSG00000106290";0
"ENSG00000178913";0
"ENSG00000137413";1
"ENSG00000187325";1
"ENSG00000273841";1
"ENSG00000164691";1
"ENSG00000158710";0
"ENSG00000149591";0
"ENSG00000162367";0
"ENSG00000177156";0,04
"ENSG00000115183";0
"ENSG00000170921";0
"ENSG00000136560";0
"ENSG00000160551";1
"ENSG00000149930";1
"ENSG00000135090";1
"ENSG00000168394";0
"ENSG00000204267";1
"ENSG00000139192";1
"ENSG00000112493";0
"ENSG00000169762";1
"ENSG00000139546";0
"ENSG00000120948";1
"ENSG00000211689";1
"ENSG00000143374";0
"ENSG00000185418";0
"ENSG00000113407";0
"ENSG00000169962";0
"ENSG00000212127";1
"ENSG00000263097";1
"ENSG00000127364";1
"ENSG00000127366";1
"ENSG00000089123";1
"ENSG00000147687";1
"ENSG00000157014";1
"ENSG00000203705";1
"ENSG00000198650";0
"ENSG00000106052";1
"ENSG00000213977";1
"ENSG00000102125";1
"ENSG00000099992";1
"ENSG00000169221";0
"ENSG00000175463";1
"ENSG00000108239";1
"ENSG00000107021";0
"ENSG00000132405";0
"ENSG00000121749";0
"ENSG00000167291";1
"ENSG00000104946";0
"ENSG00000109680";1
"ENSG00000065882";1
"ENSG00000125875";1
"ENSG00000054611";1
"ENSG00000065491";1
"ENSG00000036054";1
"ENSG00000162065";1
"ENSG00000068354";0
"ENSG00000167202";0
"ENSG00000095383";0,11
"ENSG00000274808";1
"ENSG00000274611";1
"ENSG00000136111";0
"ENSG00000131374";0
"ENSG00000145979";0
"ENSG00000133138";1
"ENSG00000204634";1
"ENSG00000197226";1
"ENSG00000109436";1
"ENSG00000171530";0
"ENSG00000105254";0
"ENSG00000113838";0,91
"ENSG00000124659";0
"ENSG00000141556";0,19
"ENSG00000154114";1
"ENSG00000116957";0
"ENSG00000145348";1
"ENSG00000183735";0
"ENSG00000198933";0,05
"ENSG00000177565";0
"ENSG00000101849";1
"ENSG00000106638";0
"ENSG00000183751";0
"ENSG00000028839";1
"ENSG00000112592";1
"ENSG00000154144";0
"ENSG00000136270";0
"ENSG00000092607";0
"ENSG00000112837";0
"ENSG00000143178";1
"ENSG00000184058";1
"ENSG00000073861";1
"ENSG00000121068";1
"ENSG00000135111";0,78
"ENSG00000089225";1
"ENSG00000149922";0
"ENSG00000006638";0
"ENSG00000059377";1
"ENSG00000165929";1
"ENSG00000173991";1
"ENSG00000187735";0
"ENSG00000171703";1
"ENSG00000204219";0
"ENSG00000172465";1
"ENSG00000184905";0
"ENSG00000196507";0,04
"ENSG00000133142";1
"ENSG00000204065";0
"ENSG00000204071";0
"ENSG00000182916";0
"ENSG00000180964";1
"ENSG00000176896";1
"ENSG00000154582";0
"ENSG00000103363";0
"ENSG00000011007";1
"ENSG00000113649";1
"ENSG00000140262";1
"ENSG00000125878";0,42
"ENSG00000137310";0
"ENSG00000100207";1
"ENSG00000141002";0
"ENSG00000071564";0
"ENSG00000196628";0
"ENSG00000152284";0
"ENSG00000148737";0
"ENSG00000081059";0
"ENSG00000101190";1
"ENSG00000159450";0
"ENSG00000139437";1
"ENSG00000110719";0,19
"ENSG00000134827";0
"ENSG00000185339";0
"ENSG00000070814";1
"ENSG00000242220";0
"ENSG00000176148";1
"ENSG00000166046";0
"ENSG00000120438";1
"ENSG00000145022";1
"ENSG00000184786";1
"ENSG00000152760";1
"ENSG00000213123";0
"ENSG00000204852";1
"ENSG00000168778";1
"ENSG00000119977";1
"ENSG00000139372";0
"ENSG00000042088";0,06
"ENSG00000111802";0
"ENSG00000163239";0
"ENSG00000095627";1
"ENSG00000083544";1
"ENSG00000162782";1
"ENSG00000180113";0
"ENSG00000196116";0
"ENSG00000156414";1
"ENSG00000182134";0
"ENSG00000187079";0
"ENSG00000074219";1
"ENSG00000007866";1
"ENSG00000197905";0
"ENSG00000205356";1
"ENSG00000196663";0
"ENSG00000099797";1
"ENSG00000109927";1
"ENSG00000135605";1
"ENSG00000167074";0
"ENSG00000092850";1
"ENSG00000125409";1
"ENSG00000163060";1
"ENSG00000153060";0
"ENSG00000120156";0
"ENSG00000100726";0
"ENSG00000111077";0
"ENSG00000129566";1
"ENSG00000147601";1
"ENSG00000166848";0
"ENSG00000132604";1
"ENSG00000088992";0
"ENSG00000107140";1
"ENSG00000070759";1
"ENSG00000135269";0
"ENSG00000138336";1
"ENSG00000168769";1
"ENSG00000187605";0
"ENSG00000136891";1
"ENSG00000121101";0
"ENSG00000144043";1
"ENSG00000164081";0,04
"ENSG00000136478";1
"ENSG00000151575";1
"ENSG00000108064";1
"ENSG00000137203";0,24
"ENSG00000008196";1
"ENSG00000087510";0
"ENSG00000116819";1
"ENSG00000090447";1
"ENSG00000029639";0
"ENSG00000162851";0
"ENSG00000115112";0
"ENSG00000135457";1
"ENSG00000198176";0
"ENSG00000114126";1
"ENSG00000068323";0
"ENSG00000112561";1
"ENSG00000105967";0
"ENSG00000160182";1
"ENSG00000114354";0
"ENSG00000100109";1
"ENSG00000105825";0
"ENSG00000003436";0
"ENSG00000105619";0
"ENSG00000106327";0
"ENSG00000072274";0
"ENSG00000091513";0
"ENSG00000088451";1
"ENSG00000163235";0,85
"ENSG00000140682";0
"ENSG00000105329";0
"ENSG00000092969";1
"ENSG00000119699";0,02
"ENSG00000120708";1
"ENSG00000106799";1
"ENSG00000163513";0
"ENSG00000069702";0
"ENSG00000135966";1
"ENSG00000177426";0
"ENSG00000118707";1
"ENSG00000092295";1
"ENSG00000198959";0,69
"ENSG00000152291";1
"ENSG00000137574";1
"ENSG00000042832";0
"ENSG00000101158";0
"ENSG00000115970";1
"ENSG00000129028";0
"ENSG00000168286";1
"ENSG00000131931";1
"ENSG00000173451";1
"ENSG00000041988";1
"ENSG00000176946";0,21
"ENSG00000177683";1
"ENSG00000174796";1
"ENSG00000184436";0,94
"ENSG00000161277";0
"ENSG00000168152";1
"ENSG00000178726";0
"ENSG00000137801";1
"ENSG00000186340";0
"ENSG00000169231";1
"ENSG00000113296";1
"ENSG00000159445";1
"ENSG00000196407";1
"ENSG00000172673";1
"ENSG00000113272";0
"ENSG00000185875";1
"ENSG00000144115";1
"ENSG00000079134";1
"ENSG00000125676";1
"ENSG00000051596";0
"ENSG00000100296";1
"ENSG00000131652";0
"ENSG00000163634";1
"ENSG00000172009";0
"ENSG00000090534";0
"ENSG00000054118";1
"ENSG00000126351";0
"ENSG00000151090";0
"ENSG00000151365";0
"ENSG00000136114";0
"ENSG00000187720";1
"ENSG00000005108";0,02
"ENSG00000144229";0
"ENSG00000259431";1
"ENSG00000066654";1
"ENSG00000138050";1
"ENSG00000134077";0
"ENSG00000154096";0
"ENSG00000151500";0
"ENSG00000116001";1
"ENSG00000221995";1
"ENSG00000151923";1
"ENSG00000156299";0,45
"ENSG00000146426";1
"ENSG00000127666";1
"ENSG00000243414";1
"ENSG00000066056";0
"ENSG00000145365";1
"ENSG00000221944";1
"ENSG00000180346";0,84
"ENSG00000173825";0
"ENSG00000169989";1
"ENSG00000179886";0
"ENSG00000164296";1
"ENSG00000140993";1
"ENSG00000181847";0
"ENSG00000111602";0
"ENSG00000134809";0
"ENSG00000099800";0,03
"ENSG00000217930";0
"ENSG00000134375";0
"ENSG00000126768";0
"ENSG00000177370";1
"ENSG00000104980";1
"ENSG00000105197";0
"ENSG00000126953";0
"ENSG00000150779";0
"ENSG00000100575";1
"ENSG00000102265";0
"ENSG00000035862";0,02
"ENSG00000100234";0
"ENSG00000157150";0
"ENSG00000142910";0
"ENSG00000092330";1
"ENSG00000163659";0
"ENSG00000075131";0
"ENSG00000143155";0
"ENSG00000150455";1
"ENSG00000137221";0,02
"ENSG00000104067";0
"ENSG00000119139";0
"ENSG00000105289";0
"ENSG00000167900";0
"ENSG00000166548";0
"ENSG00000163931";1
"ENSG00000160606";0
"ENSG00000196781";0
"ENSG00000065717";0
"ENSG00000140332";0
"ENSG00000106829";0
"ENSG00000104953";0
"ENSG00000198586";1
"ENSG00000146872";0
"ENSG00000038295";0
"ENSG00000095587";0
"ENSG00000137076";0
"ENSG00000171914";0
"ENSG00000174123";1
"ENSG00000174125";1
"ENSG00000137462";1
"ENSG00000164342";0
"ENSG00000136869";0
"ENSG00000187554";1
"ENSG00000174130";1
"ENSG00000196664";1
"ENSG00000101916";0,78
"ENSG00000239732";1
"ENSG00000162604";1
"ENSG00000169490";1
"ENSG00000184277";1
"ENSG00000163762";0
"ENSG00000145107";1
"ENSG00000169908";0
"ENSG00000136404";1
"ENSG00000213996";0
"ENSG00000149809";1
"ENSG00000064115";0,02
"ENSG00000164935";0
"ENSG00000100926";0
"ENSG00000125304";1
"ENSG00000077147";1
"ENSG00000101337";0
"ENSG00000135926";0
"ENSG00000155957";1
"ENSG00000139644";0,11
"ENSG00000167608";0,57
"ENSG00000103534";1
"ENSG00000141524";0
"ENSG00000170537";1
"ENSG00000167895";1
"ENSG00000172765";1
"ENSG00000133069";1
"ENSG00000057704";0
"ENSG00000143183";0
"ENSG00000150403";0,42
"ENSG00000162542";0
"ENSG00000113119";1
"ENSG00000170348";1
"ENSG00000099203";1
"ENSG00000086598";0
"ENSG00000166557";0
"ENSG00000158604";0
"ENSG00000117500";1
"ENSG00000157315";1
"ENSG00000251201";0,28
"ENSG00000134970";1
"ENSG00000100580";0,56
"ENSG00000184840";0
"ENSG00000241697";0
"ENSG00000166292";0
"ENSG00000091947";1
"ENSG00000181284";0
"ENSG00000109066";0
"ENSG00000185332";1
"ENSG00000184988";0
"ENSG00000106460";1
"ENSG00000134291";0
"ENSG00000179029";1
"ENSG00000144868";1
"ENSG00000110108";0
"ENSG00000213533";1
"ENSG00000125037";1
"ENSG00000126062";1
"ENSG00000198270";1
"ENSG00000139173";0,95
"ENSG00000183160";1
"ENSG00000178307";1
"ENSG00000189077";1
"ENSG00000188735";1
"ENSG00000184986";0
"ENSG00000152558";1
"ENSG00000179178";0
"ENSG00000171202";1
"ENSG00000171204";1
"ENSG00000135956";1
"ENSG00000132406";1
"ENSG00000168936";1
"ENSG00000166448";1
"ENSG00000075568";1
"ENSG00000006118";0
"ENSG00000139364";1
"ENSG00000181291";0,42
"ENSG00000170647";0
"ENSG00000172663";0
"ENSG00000166575";1
"ENSG00000181264";1
"ENSG00000149483";1
"ENSG00000178826";0
"ENSG00000146859";0
"ENSG00000161558";1
"ENSG00000164124";1
"ENSG00000167619";0
"ENSG00000105677";0
"ENSG00000126246";0
"ENSG00000096092";0
"ENSG00000137210";1
"ENSG00000111843";1
"ENSG00000168890";0,37
"ENSG00000180061";1
"ENSG00000249242";1
"ENSG00000178233";1
"ENSG00000170006";1
"ENSG00000121895";1
"ENSG00000249992";1
"ENSG00000011638";1
"ENSG00000064545";0,03
"ENSG00000164180";1
"ENSG00000152128";1
"ENSG00000157600";1
"ENSG00000134851";0
"ENSG00000174695";0,05
"ENSG00000215717";1
"ENSG00000146802";0
"ENSG00000163449";1
"ENSG00000166822";0
"ENSG00000184584";1
"ENSG00000127419";1
"ENSG00000002933";1
"ENSG00000106565";1
"ENSG00000144120";0
"ENSG00000152154";0
"ENSG00000186889";1
"ENSG00000138111";0
"ENSG00000170417";1
"ENSG00000163444";0
"ENSG00000164855";0
"ENSG00000198792";0,11
"ENSG00000164168";1
"ENSG00000269556";1
"ENSG00000226479";1
"ENSG00000184857";0
"ENSG00000177854";0
"ENSG00000205423";1
"ENSG00000240849";0,04
"ENSG00000151353";0
"ENSG00000170088";0,94
"ENSG00000166881";0
"ENSG00000189362";1
"ENSG00000188760";0
"ENSG00000244045";0
"ENSG00000139291";0,35
"ENSG00000164484";1
"ENSG00000253304";0,09
"ENSG00000206432";1
"ENSG00000187713";0,03
"ENSG00000131634";1
"ENSG00000105518";0
"ENSG00000065600";0
"ENSG00000168701";0
"ENSG00000146842";0
"ENSG00000176273";0,02
"ENSG00000119777";0,43
"ENSG00000187049";1
"ENSG00000172738";1
"ENSG00000150433";1
"ENSG00000149932";0,85
"ENSG00000187824";0
"ENSG00000186501";1
"ENSG00000168569";0
"ENSG00000198133";1
"ENSG00000168917";0
"ENSG00000205084";0
"ENSG00000186952";1
"ENSG00000224982";0
"ENSG00000149582";1
"ENSG00000196932";1
"ENSG00000147003";1
"ENSG00000135048";1
"ENSG00000112697";1
"ENSG00000182107";1
"ENSG00000109133";0
"ENSG00000126950";0
"ENSG00000171227";0
"ENSG00000072954";1
"ENSG00000095209";1
"ENSG00000176142";1
"ENSG00000121775";1
"ENSG00000088726";1
"ENSG00000163900";0
"ENSG00000166471";0
"ENSG00000169964";1
"ENSG00000170876";0
"ENSG00000145014";1
"ENSG00000181458";0
"ENSG00000151715";1
"ENSG00000147027";0
"ENSG00000058804";0
"ENSG00000062716";0
"ENSG00000183726";1
"ENSG00000142188";1
"ENSG00000171729";0
"ENSG00000178821";0,22
"ENSG00000126106";1
"ENSG00000121900";0
"ENSG00000155099";0
"ENSG00000165782";1
"ENSG00000152078";1
"ENSG00000204178";0
"ENSG00000105696";1
"ENSG00000116209";1
"ENSG00000118600";1
"ENSG00000135211";0,13
"ENSG00000143001";1
"ENSG00000137842";0
"ENSG00000196187";1
"ENSG00000137216";0
"ENSG00000165548";0
"ENSG00000180694";1
"ENSG00000164983";1
"ENSG00000164953";1
"ENSG00000167904";0
"ENSG00000159596";0
"ENSG00000175606";0
"ENSG00000165071";0
"ENSG00000163472";0
"ENSG00000174529";0
"ENSG00000128463";1
"ENSG00000151117";0
"ENSG00000180089";1
"ENSG00000103978";1
"ENSG00000153214";0,04
"ENSG00000129925";0
"ENSG00000137103";0,69
"ENSG00000183379";0,07
"ENSG00000101463";0
"ENSG00000142046";0
"ENSG00000167105";0
"ENSG00000127774";0
"ENSG00000109084";0
"ENSG00000006042";0
"ENSG00000167920";0,04
"ENSG00000175348";0,69
"ENSG00000116857";0
"ENSG00000144747";1
"ENSG00000181585";0
"ENSG00000185973";1
"ENSG00000136842";0
"ENSG00000128872";0
"ENSG00000138594";1
"ENSG00000120802";0
"ENSG00000188167";0
"ENSG00000137747";1
"ENSG00000184012";0
"ENSG00000160183";1
"ENSG00000166682";0
"ENSG00000187045";0
"ENSG00000034510";0
"ENSG00000158164";1
"ENSG00000158427";1
"ENSG00000133687";0
"ENSG00000179104";1
"ENSG00000139324";0,05
"ENSG00000125247";0
"ENSG00000164897";0
"ENSG00000168591";1
"ENSG00000139921";0,14
"ENSG00000166479";0,2
"ENSG00000125827";0,24
"ENSG00000041982";1
"ENSG00000109079";1
"ENSG00000185215";1
"ENSG00000118503";1
"ENSG00000123610";0
"ENSG00000185361";0
"ENSG00000163154";0
"ENSG00000183578";1
"ENSG00000145779";1
"ENSG00000104689";1
"ENSG00000120889";0,07
"ENSG00000173535";1
"ENSG00000173530";0
"ENSG00000141655";0
"ENSG00000164761";1
"ENSG00000006327";0,03
"ENSG00000159958";1
"ENSG00000157873";0
